Id,Predicted
2_1005,0.039354
2_1006,0.045494
2_1007,0.0466
2_1008,0.043876
2_1009,0.033068
2_1010,0.031098
2_1011,0.022941
2_1012,0.024691
2_1013,0.016682
2_1014,0.016591
2_1015,0.01671
2_1016,0.016557
2_1017,0.042215
2_1018,0.050264
2_1019,0.059535
2_1020,0.069385
2_1021,0.058187
2_1022,0.86164
2_1023,0.93439
2_1024,0.083917
2_1025,0.803801
2_1026,0.871392
2_1027,0.766598
2_1028,0.900961
2_1029,0.099508
2_1030,0.059746
2_1031,0.069146
2_1032,0.062927
2_1033,0.066752
2_1034,0.045083
2_1035,0.057852
2_1036,0.054334
2_1037,0.052191
2_1038,0.792211
2_1039,0.935902
2_1040,0.042046
2_1041,0.041768
2_1042,0.044967
2_1043,0.058298
2_1044,0.054488
2_1045,0.050042
2_1046,0.77904
2_1047,0.926862
2_1048,0.059076
2_1049,0.056443
2_1050,0.064365
2_1051,0.067857
2_1052,0.792586
2_1053,0.901562
2_1054,0.06477
2_1055,0.056082
2_1056,0.768628
2_1057,0.894739
2_1058,0.061272
2_1059,0.051159
2_1060,0.060531
2_1061,0.048315
2_1062,0.056898
2_1063,0.055756
2_1064,0.071437
2_1065,0.795583
2_1066,0.929587
2_1067,0.064721
2_1068,0.071528
2_1069,0.770419
2_1070,0.864398
2_1071,0.102766
2_1072,0.080044
2_1073,0.811326
2_1074,0.872784
2_1075,0.775991
2_1076,0.171957
2_1077,0.902014
2_1078,0.093861
2_1079,0.086321
2_1080,0.099505
2_1081,0.096969
2_1082,0.076006
2_1083,0.05299
2_1084,0.021345
2_1085,0.019379
2_1086,0.021926
2_1087,0.017698
2_1088,0.017442
2_1089,0.020718
2_1090,0.031624
2_1091,0.047025
2_1092,0.02734
2_1093,0.024663
2_1094,0.023411
2_1095,0.025248
2_1096,0.01584
2_1097,0.015452
2_1098,0.021875
2_1099,0.030707
2_1100,0.023524
2_1101,0.021882
2_1102,0.031284
2_1103,0.024218
2_1104,0.015394
2_1105,0.015287
2_1106,0.021724
2_1107,0.044494
2_1108,0.042573
2_1109,0.055571
2_1110,0.05565
2_1111,0.050353
2_1112,0.784616
2_1113,0.933628
2_1114,0.042951
2_1115,0.039813
2_1116,0.045498
2_1117,0.047059
2_1118,0.045234
2_1119,0.028405
2_1120,0.026262
2_1121,0.021464
2_1122,0.02359
2_1123,0.018296
2_1124,0.020198
2_1125,0.015203
2_1126,0.017982
2_1127,0.020102
2_1128,0.017472
2_1129,0.018532
2_1130,0.019547
2_1131,0.042186
2_1132,0.045849
2_1133,0.057491
2_1134,0.068063
2_1135,0.056869
2_1136,0.81005
2_1137,0.929464
2_1138,0.067942
2_1139,0.760136
2_1140,0.877701
2_1141,0.060667
2_1142,0.056274
2_1143,0.06152
2_1144,0.072166
2_1145,0.769379
2_1146,0.905923
2_1147,0.061038
2_1148,0.037846
2_1149,0.04549
2_1150,0.054417
2_1151,0.045952
2_1152,0.032095
2_1153,0.042858
2_1154,0.045684
2_1155,0.058485
2_1156,0.057747
2_1157,0.053491
2_1158,0.776673
2_1159,0.929313
2_1160,0.045015
2_1161,0.043517
2_1162,0.056066
2_1163,0.054564
2_1164,0.068704
2_1165,0.779298
2_1166,0.916795
2_1167,0.06206
2_1168,0.058545
2_1169,0.766313
2_1170,0.8711
2_1171,0.06315
2_1172,0.07035
2_1173,0.082202
2_1174,0.066315
2_1175,0.786608
2_1176,0.171806
2_1177,0.872239
2_1178,0.070504
2_1179,0.060275
2_1180,0.077173
2_1181,0.061199
2_1182,0.062815
2_1183,0.052599
2_1184,0.029721
2_1185,0.016269
2_1186,0.019424
2_1187,0.021376
2_1188,0.038364
2_1189,0.0422
2_1190,0.053701
2_1191,0.049978
2_1192,0.052754
2_1193,0.76174
2_1194,0.901649
2_1195,0.041528
2_1196,0.038747
2_1197,0.043717
2_1198,0.051388
2_1199,0.051651
2_1200,0.049079
2_1201,0.793331
2_1202,0.903956
2_1203,0.059632
2_1204,0.074268
2_1205,0.051848
2_1206,0.724692
2_1207,0.83977
2_1208,0.06361
2_1209,0.044155
2_1210,0.035317
3_173,0.720568
3_174,0.900345
3_175,0.019954
3_176,0.015701
3_177,0.012934
3_178,0.010231
3_179,0.017524
3_180,0.017147
3_181,0.010766
3_182,0.004289
3_183,0.011007
3_184,0.013338
3_185,0.004282
3_186,0.00439
3_187,0.010784
3_188,0.012799
3_189,0.010624
3_190,0.047291
3_191,0.048688
3_192,0.06292
3_193,0.074735
3_194,0.118113
3_195,0.832934
3_196,0.230032
3_197,0.86575
3_198,0.076239
3_200,0.786625
3_201,0.902123
3_202,0.086236
3_203,0.070583
3_204,0.084752
3_205,0.057259
3_206,0.058244
3_207,0.053407
3_208,0.04319
3_209,0.779668
3_210,0.939467
3_211,0.03601
3_212,0.031145
3_213,0.034908
3_214,0.037911
3_215,0.041159
3_216,0.032786
3_217,0.044126
3_218,0.03816
3_219,0.047789
3_220,0.047946
3_221,0.042239
3_222,0.778251
3_223,0.936689
3_224,0.030894
3_225,0.030246
3_226,0.04537
3_227,0.039433
3_228,0.029398
3_229,0.022867
3_230,0.026641
3_231,0.011692
3_232,0.003259
3_233,0.003171
3_234,0.003067
3_235,0.009631
3_236,0.012014
3_237,0.003125
3_238,0.003146
3_239,0.003053
3_240,0.006224
3_241,0.007372
3_242,0.008197
3_243,0.009442
3_244,0.01165
3_245,0.00274
3_246,0.006086
3_247,0.007952
3_248,0.002799
3_249,0.002884
3_250,0.006153
3_251,0.016102
3_252,0.018575
3_253,0.011232
3_254,0.005902
3_255,0.007972
3_256,0.002743
3_257,0.00929
3_258,0.019052
3_259,0.039564
3_260,0.034881
3_261,0.045943
3_262,0.04403
3_263,0.041141
3_264,0.77116
3_265,0.931019
3_266,0.028387
3_267,0.028515
3_268,0.036284
3_269,0.033423
3_270,0.028052
3_271,0.01579
3_272,0.012766
3_273,0.007625
3_274,0.00562
3_275,0.015733
3_276,0.018369
3_277,0.015631
3_278,0.006505
3_279,0.011593
3_280,0.015291
3_281,0.018624
3_282,0.01873
3_283,0.011153
3_284,0.00905
3_285,0.01577
3_286,0.006264
3_287,0.007871
3_288,0.001968
3_289,0.005427
3_290,0.015276
3_291,0.043165
3_292,0.03788
3_293,0.049396
3_294,0.047342
3_295,0.049798
3_296,0.778234
3_297,0.93107
3_298,0.028857
3_299,0.030903
3_300,0.03639
3_301,0.044831
3_302,0.03315
3_303,0.017777
3_304,0.011298
3_305,0.003845
3_306,0.008097
3_307,0.009646
3_308,0.017209
3_309,0.012419
3_310,0.007233
3_311,0.009831
3_312,0.004158
3_313,0.010995
3_314,0.012938
3_315,0.010572
3_316,0.012911
3_317,0.004079
3_318,0.010919
3_319,0.013041
3_320,0.006967
3_321,0.008433
3_322,0.0173
3_323,0.012844
3_324,0.003082
3_325,0.039084
3_326,0.042173
3_327,0.047682
3_328,0.053664
3_329,0.046165
3_330,0.772587
3_331,0.932764
3_332,0.031837
3_333,0.030572
3_334,0.034278
3_335,0.044115
3_336,0.042999
3_337,0.033308
3_338,0.019624
3_339,0.006004
3_340,0.011988
3_341,0.007962
3_342,0.036614
3_343,0.037612
3_344,0.049499
3_345,0.048441
3_346,0.04274
3_347,0.770052
3_348,0.93142
3_349,0.035235
3_350,0.031953
3_351,0.033544
3_352,0.043412
3_353,0.035913
3_354,0.019854
3_355,0.014539
3_356,0.007042
3_357,0.008238
3_358,0.002699
3_359,0.035378
3_360,0.037866
3_361,0.046749
3_362,0.048509
3_363,0.041293
3_364,0.767645
3_365,0.924596
3_366,0.028557
3_367,0.031116
3_368,0.034133
3_369,0.033955
3_370,0.028581
3_371,0.015783
3_372,0.00944
3_373,0.002367
3_374,0.005703
3_375,0.01258
3_376,0.007686
3_377,0.002179
3_378,0.002092
3_379,0.002113
3_380,0.035452
3_381,0.036528
3_382,0.0441
3_383,0.04687
3_384,0.040657
3_385,0.766666
3_386,0.925552
3_387,0.028678
3_388,0.027726
3_389,0.033493
3_390,0.036368
3_391,0.034827
3_392,0.02196
3_393,0.018093
3_394,0.002566
3_395,0.002699
3_396,0.009389
3_397,0.011801
3_398,0.009387
3_399,0.019118
3_400,0.019289
3_401,0.019243
3_402,0.016008
3_403,0.015677
3_404,0.015639
3_405,0.01176
3_406,0.00778
3_407,0.005824
3_408,0.011612
3_409,0.015266
3_410,0.018551
3_411,0.015344
3_412,0.007293
3_413,0.008454
3_414,0.010874
3_415,0.005054
3_416,0.007151
3_417,0.001721
3_418,0.036028
3_419,0.036676
3_420,0.044682
3_421,0.046381
3_422,0.040578
3_423,0.767889
3_424,0.924908
3_425,0.029439
3_426,0.040463
3_427,0.044484
3_428,0.058543
3_429,0.078905
3_430,0.060331
3_431,0.799521
3_432,0.218745
3_433,0.883169
3_434,0.063235
3_435,0.04589
3_436,0.055752
3_437,0.047021
3_438,0.05847
3_439,0.043724
3_440,0.047763
3_441,0.044919
3_442,0.043091
3_443,0.767104
3_444,0.923433
3_445,0.028934
3_446,0.026264
3_447,0.033715
3_448,0.037377
3_449,0.038086
3_450,0.045273
3_451,0.046692
3_452,0.059845
3_453,0.792716
3_454,0.9236
3_455,0.051136
3_456,0.04836
3_457,0.750452
3_458,0.881766
3_459,0.054198
3_460,0.040859
3_461,0.049364
3_462,0.035354
3_463,0.036176
3_464,0.035176
3_465,0.046497
3_466,0.045306
3_467,0.04002
3_468,0.764366
3_469,0.922109
3_470,0.025831
3_471,0.034039
3_472,0.04351
3_473,0.042059
3_474,0.03865
3_475,0.02443
3_476,0.016182
3_477,0.015261
3_478,0.007227
3_479,0.001709
3_480,0.001634
3_481,0.004986
3_482,0.040531
3_483,0.037336
3_484,0.048768
3_485,0.046373
3_486,0.044041
3_487,0.766457
3_488,0.929126
3_489,0.033996
3_490,0.037607
3_491,0.041297
3_492,0.035629
3_493,0.029557
3_494,0.02097
3_495,0.009372
3_496,0.001744
3_497,0.001796
3_498,0.005149
3_499,0.00714
3_500,0.001792
3_501,0.008292
3_502,0.010604
3_503,0.001555
3_504,0.004863
3_505,0.006898
3_506,0.001651
3_507,0.004946
3_508,0.005324
3_509,0.036325
3_510,0.035848
3_511,0.047956
3_512,0.057874
3_513,0.073782
3_514,0.815109
3_515,0.920156
3_516,0.082897
3_517,0.743824
3_518,0.176827
3_519,0.882322
3_520,0.064979
3_521,0.068598
3_522,0.08414
3_523,0.048016
3_524,0.051079
3_525,0.034774
3_526,0.008649
3_527,0.008158
3_528,0.038639
3_529,0.035972
3_530,0.043911
3_531,0.045524
3_532,0.040988
3_533,0.764139
3_534,0.921406
3_535,0.028078
3_536,0.03429
3_537,0.040057
3_538,0.041862
3_539,0.031109
3_540,0.021386
3_541,0.0179
3_542,0.001458
3_543,0.004887
3_544,0.007043
3_545,0.001517
3_546,0.004921
3_547,0.014976
3_548,0.015229
3_549,0.007159
3_550,0.008296
3_551,0.018488
3_552,0.010452
3_553,0.001571
3_554,0.001595
3_555,0.001583
3_556,0.001575
3_557,0.001653
3_558,0.035385
3_559,0.035814
3_560,0.04633
3_561,0.046825
3_562,0.03903
3_563,0.770904
3_564,0.927523
3_565,0.052208
3_566,0.0476
3_567,0.051374
3_568,0.040592
3_569,0.745606
3_570,0.894949
3_571,0.049893
3_572,0.03672
3_573,0.043013
3_574,0.037808
3_575,0.029409
3_576,0.023904
3_577,0.014563
3_578,0.005188
3_579,0.007181
3_580,0.010569
3_581,0.010557
3_582,0.017529
3_583,0.013135
3_584,0.021746
3_585,0.017632
3_586,0.008175
3_587,0.014497
3_588,0.017272
3_589,0.015509
3_590,0.018066
3_591,0.009953
3_592,0.011073
3_593,0.015912
3_594,0.02398
3_595,0.022083
3_596,0.015074
3_597,0.01205
3_598,0.015557
3_599,0.007105
3_600,0.008172
3_601,0.008551
3_602,0.011344
3_603,0.045654
3_604,0.04403
3_605,0.061718
3_606,0.07774
3_607,0.065422
3_608,0.804347
3_609,0.225441
3_610,0.892256
3_611,0.066144
3_612,0.051708
3_613,0.062313
3_614,0.064277
3_615,0.072073
3_616,0.05415
3_617,0.04705
3_618,0.048469
3_619,0.065193
3_620,0.083886
3_621,0.067522
3_622,0.800835
3_623,0.217873
3_624,0.881357
3_625,0.063425
3_626,0.047848
3_627,0.056171
3_628,0.045623
3_629,0.05422
3_630,0.040613
3_631,0.024527
3_632,0.010289
3_633,0.001676
3_634,0.038555
3_635,0.046441
3_636,0.048588
3_637,0.047667
3_638,0.041602
3_639,0.763366
3_640,0.918387
3_641,0.037778
3_642,0.038868
3_643,0.046935
3_644,0.048397
3_645,0.043698
3_646,0.789243
3_647,0.906946
3_648,0.063802
3_649,0.07246
3_650,0.069619
3_651,0.752017
3_652,0.171201
3_653,0.877625
3_654,0.056144
3_655,0.045541
3_656,0.055073
3_657,0.046867
3_658,0.061496
3_659,0.044557
3_660,0.013803
3_661,0.008009
3_662,0.017996
3_663,0.010516
3_664,0.005067
3_665,0.015053
3_666,0.015296
3_667,0.007273
3_668,0.002008
3_669,0.002005
3_670,0.005527
3_671,0.007856
3_672,0.001824
3_673,0.001994
3_674,0.002054
3_675,0.005509
3_676,0.015331
3_677,0.018156
3_678,0.018191
3_679,0.010396
3_680,0.001604
3_681,0.00151
3_682,0.001532
3_683,0.008487
3_684,0.040048
3_685,0.03844
3_686,0.049255
3_687,0.045799
3_688,0.044647
3_689,0.800243
3_690,0.914572
3_691,0.048689
3_692,0.063849
3_693,0.042334
3_694,0.753891
3_695,0.857504
3_696,0.059595
3_697,0.065001
3_698,0.042704
3_699,0.718275
3_700,0.877782
3_701,0.056189
3_702,0.036808
3_703,0.033233
3_704,0.036523
3_705,0.038897
3_706,0.047866
3_707,0.059608
3_708,0.046821
3_709,0.847225
3_710,0.916885
3_711,0.078709
3_712,0.769633
3_713,0.850348
3_714,0.740426
3_715,0.841631
3_716,0.097898
3_717,0.722878
3_718,0.855182
3_719,0.070068
3_720,0.06708
3_721,0.055823
3_722,0.054846
3_723,0.739748
3_724,0.890731
3_725,0.050851
3_726,0.027354
3_727,0.033532
3_728,0.033197
3_729,0.036957
3_730,0.038238
3_731,0.048465
3_732,0.056662
3_733,0.049307
3_734,0.797149
3_735,0.915827
3_736,0.052615
3_737,0.727405
3_738,0.873076
3_739,0.0534
3_740,0.042012
3_741,0.048892
3_742,0.052754
3_743,0.032265
3_744,0.031422
3_745,0.01752
3_746,0.001415
3_747,0.001706
3_748,0.008092
3_749,0.010227
3_750,0.001562
3_751,0.001699
3_752,0.001793
3_753,0.001816
3_754,0.001691
3_755,0.008401
3_756,0.014801
3_757,0.006709
3_758,0.00469
3_759,0.014421
3_760,0.009953
3_761,0.007679
3_762,0.009928
3_763,0.007674
3_764,0.009862
3_765,0.001094
3_766,0.000997
3_767,0.004682
3_768,0.006418
3_769,0.005567
3_770,0.041894
3_771,0.038824
3_772,0.045106
3_773,0.050167
3_774,0.039945
3_775,0.754732
3_776,0.912256
3_777,0.033506
3_779,0.03333
3_780,0.041643
3_781,0.036483
3_782,0.033895
3_783,0.033708
3_784,0.045509
3_785,0.052876
3_786,0.047776
3_787,0.788309
3_788,0.91033
3_789,0.051533
3_790,0.720933
3_791,0.869585
3_792,0.045008
3_793,0.03471
3_794,0.048372
3_795,0.054164
3_796,0.042945
3_797,0.041092
3_798,0.795672
3_799,0.915611
3_800,0.052826
3_801,0.063447
3_802,0.039533
3_803,0.719217
3_804,0.869094
3_805,0.053846
3_806,0.035035
3_807,0.031381
3_808,0.034133
3_809,0.032267
3_810,0.020457
3_811,0.016488
3_812,0.000899
3_813,0.007353
3_814,0.041932
3_815,0.036369
3_816,0.044643
3_817,0.046358
3_819,0.039182
3_820,0.758413
3_821,0.910661
3_822,0.024717
3_823,0.026938
3_824,0.031976
3_825,0.03183
3_826,0.030366
3_827,0.022903
3_829,0.007354
3_830,0.000642
3_831,0.034777
3_832,0.035291
3_833,0.045574
3_834,0.045933
3_835,0.037528
3_836,0.760805
3_838,0.911363
3_839,0.033107
3_840,0.026229
3_841,0.032141
3_842,0.036174
3_843,0.027298
3_844,0.019319
3_846,0.020916
3_847,0.009617
3_848,0.003874
3_849,0.004864
3_850,0.005114
3_851,0.006126
3_852,0.003606
3_853,0.005816
3_854,0.000385
3_855,0.00032
3_856,0.033769
3_857,0.034316
3_858,0.044575
3_859,0.044358
3_860,0.039368
3_861,0.790548
3_862,0.906275
3_863,0.047525
3_864,0.061696
3_865,0.040516
3_866,0.715613
3_867,0.8428
3_868,0.055102
3_869,0.049551
3_871,0.054508
3_872,0.037621
3_873,0.738825
3_874,0.876358
3_875,0.056828
3_876,0.040673
3_877,0.045148
3_878,0.053455
3_879,0.044785
3_880,0.763207
3_881,0.897826
3_882,0.052049
3_884,0.711005
3_885,0.8632
3_886,0.045339
3_887,0.033776
3_888,0.055686
3_889,0.053757
3_890,0.0269
3_891,0.020742
3_893,0.021057
3_894,0.00599
3_895,0.004148
3_896,0.008979
3_897,0.005531
3_898,0.000154
3_899,0.000166
3_901,0.000729
3_902,6.90E-05
3_903,0.003647
3_904,0.005491
3_905,0.033424
3_906,0.034266
3_908,0.042644
3_909,0.04299
3_910,0.038291
3_912,0.789328
3_913,0.904639
3_914,0.052565
3_915,0.067221
3_916,0.042444
3_917,0.712068
3_918,0.833286
3_920,0.05288
3_921,0.036516
3_922,0.02486
4_0,0.043354
4_1,0.046372
4_2,0.042034
4_3,0.732481
4_4,0.840279
4_5,0.049926
4_6,0.063134
4_7,0.041996
4_8,0.716845
4_9,0.869934
4_10,0.057016
4_11,0.038542
4_12,0.036065
4_13,0.038683
4_14,0.037435
4_15,0.02476
4_16,0.020915
4_17,0.011829
4_18,0.017801
4_19,0.010323
4_20,0.008284
4_21,0.010933
4_22,0.010591
4_23,0.004798
4_24,0.038614
4_25,0.03742
4_26,0.04853
4_27,0.050975
4_28,0.063922
4_29,0.808224
4_30,0.917292
4_31,0.0803
4_32,0.072787
4_33,0.751953
4_34,0.159551
4_35,0.875935
4_36,0.065619
4_37,0.069473
4_38,0.057181
4_39,0.046691
4_40,0.05549
4_41,0.036791
4_42,0.010874
4_43,0.01069
4_44,0.041632
4_45,0.037982
4_46,0.048968
4_47,0.047649
4_48,0.062287
4_49,0.778688
4_50,0.915705
4_51,0.050298
4_52,0.046169
4_53,0.73812
4_54,0.874677
4_55,0.054528
4_56,0.041646
4_57,0.049569
4_58,0.037424
4_59,0.039166
4_60,0.038087
4_61,0.091179
4_62,0.071192
4_63,0.075277
4_64,0.796693
4_65,0.916881
4_66,0.764242
4_67,0.866577
4_68,0.071674
4_69,0.063174
4_70,0.064188
4_71,0.722213
4_72,0.863257
4_73,0.057522
4_74,0.041587
4_75,0.048369
4_76,0.053518
4_77,0.044816
4_78,0.740749
4_79,0.900222
4_80,0.030032
4_81,0.032393
4_82,0.036238
4_83,0.038307
4_84,0.038666
4_85,0.046636
4_86,0.048561
4_87,0.040694
4_88,0.762605
4_89,0.910854
4_90,0.041309
4_91,0.046961
4_92,0.054365
4_93,0.047565
4_94,0.040631
4_95,0.734839
4_96,0.902379
4_97,0.034267
4_98,0.031789
4_99,0.036252
4_100,0.03991
4_101,0.030203
4_102,0.018685
4_103,0.015934
4_104,0.010098
4_105,0.01057
4_106,0.008536
4_107,0.018257
4_108,0.044628
4_109,0.045908
4_110,0.09118
4_111,0.073959
4_112,0.109713
4_113,0.805704
4_114,0.221455
4_115,0.173469
4_116,0.855009
4_117,0.099876
4_118,0.083255
4_119,0.093695
4_120,0.078951
4_121,0.086337
4_122,0.759487
4_123,0.895565
4_124,0.055707
4_125,0.052458
4_126,0.732873
4_127,0.866649
4_128,0.051432
4_129,0.042922
4_130,0.052171
4_131,0.047089
4_132,0.046977
4_133,0.040789
4_134,0.749486
4_135,0.903856
4_136,0.028672
4_137,0.02866
4_138,0.036066
4_139,0.035788
4_140,0.041196
4_141,0.039219
4_142,0.036503
4_143,0.044363
4_144,0.044291
4_145,0.043967
4_146,0.752572
4_147,0.905804
4_148,0.02721
4_149,0.027011
4_150,0.032949
4_151,0.038446
4_152,0.039071
4_153,0.087691
4_154,0.072033
4_155,0.104362
4_156,0.809235
4_157,0.218041
4_158,0.174829
4_159,0.820192
4_160,0.127184
4_161,0.103124
4_162,0.752037
4_163,0.85807
4_164,0.119693
4_165,0.062024
4_166,0.052637
4_167,0.037621
4_168,0.047329
4_169,0.056273
4_170,0.043964
4_171,0.778869
4_172,0.907262
4_173,0.056534
4_174,0.713273
4_175,0.862155
4_176,0.044513
4_177,0.035816
4_178,0.048172
4_179,0.054455
4_180,0.031948
4_181,0.02918
4_182,0.015308
4_183,0.006434
4_184,0.015957
4_185,0.01123
4_186,0.00241
4_187,0.002313
4_188,0.008715
4_189,0.018594
4_190,0.018698
4_191,0.011653
4_192,0.003132
4_193,0.009846
4_194,0.011831
4_195,0.007006
4_196,0.013821
4_197,0.00826
4_198,0.016701
4_199,0.041257
4_200,0.038334
4_201,0.049111
4_202,0.047367
4_203,0.046967
4_204,0.758664
4_205,0.906417
4_206,0.026613
4_207,0.02979
4_208,0.034141
4_209,0.033365
4_210,0.028051
4_211,0.03925
4_212,0.038192
4_213,0.056451
4_214,0.071291
4_215,0.057047
4_216,0.783094
4_217,0.215498
4_218,0.865886
4_219,0.055624
4_220,0.045468
4_221,0.054603
4_222,0.047633
4_223,0.050522
4_224,0.040822
4_225,0.025822
4_226,0.01904
4_227,0.011748
4_228,0.037811
4_229,0.042674
4_230,0.045519
4_231,0.044105
4_232,0.040862
4_233,0.758616
4_234,0.906395
4_235,0.027692
4_236,0.028197
4_237,0.035207
4_238,0.032873
4_239,0.035672
4_240,0.036538
4_241,0.048108
4_242,0.055737
4_243,0.046525
4_244,0.781531
4_245,0.905463
4_246,0.053428
4_247,0.715275
4_248,0.861583
4_249,0.047408
4_250,0.036277
4_251,0.051007
4_252,0.051247
4_253,0.028989
4_254,0.017405
4_255,0.014066
4_256,0.008939
4_257,0.003579
4_258,0.003649
4_259,0.003789
4_260,0.003574
4_261,0.006806
4_262,0.016438
4_263,0.016763
4_264,0.008662
4_265,0.006878
4_266,0.046428
4_267,0.043221
4_268,0.058131
4_269,0.068854
4_270,0.060501
4_271,0.787015
4_272,0.21542
4_273,0.862954
4_274,0.057266
4_275,0.046641
4_276,0.052275
4_277,0.047461
4_278,0.050729
4_279,0.037451
4_280,0.015466
4_281,0.003296
4_282,0.003325
4_283,0.006667
4_284,0.0077
4_285,0.016307
4_286,0.016215
4_287,0.01094
4_288,0.008259
4_289,0.006276
4_290,0.008416
4_291,0.003423
4_292,0.003265
4_293,0.0065
4_294,0.007466
4_295,0.016283
4_296,0.011762
4_297,0.003019
4_298,0.003136
4_299,0.006779
4_300,0.00841
4_301,0.006608
4_302,0.008455
4_303,0.003166
4_304,0.003143
4_305,0.036336
4_306,0.038316
4_307,0.046808
4_308,0.044855
4_309,0.042593
4_310,0.762354
4_311,0.908305
4_312,0.052483
4_313,0.05614
4_314,0.056188
4_315,0.039553
4_316,0.736283
4_317,0.882054
4_318,0.049986
4_319,0.028984
4_320,0.037046
4_321,0.036832
4_322,0.042319
4_323,0.026321
4_324,0.037424
4_325,0.038744
4_326,0.048679
4_327,0.046557
4_328,0.043678
4_329,0.751272
4_330,0.904402
4_331,0.029013
4_332,0.02797
4_333,0.033874
4_334,0.035926
4_335,0.034178
4_336,0.022575
4_337,0.046556
4_338,0.040827
4_339,0.059
4_340,0.072558
4_341,0.060053
4_342,0.81848
4_343,0.219594
4_344,0.834178
4_345,0.101016
4_346,0.108345
4_347,0.744625
4_348,0.153775
4_349,0.799468
4_350,0.102215
4_351,0.074012
4_352,0.715178
4_353,0.848165
4_354,0.086819
4_355,0.059574
4_356,0.050339
4_357,0.046644
4_358,0.040947
4_359,0.73305
4_360,0.897627
4_361,0.030772
4_362,0.029395
4_363,0.035454
4_364,0.038805
4_365,0.032707
4_366,0.030315
4_367,0.014929
4_368,0.04188
4_369,0.047167
4_370,0.06183
4_371,0.071808
4_372,0.063491
4_373,0.777067
4_374,0.215968
4_375,0.826102
4_376,0.061476
4_377,0.053305
4_378,0.063518
4_379,0.053394
4_380,0.728522
4_381,0.869676
4_382,0.06269
4_383,0.05265
4_384,0.063924
4_385,0.05681
4_386,0.05236
4_387,0.732393
4_388,0.889315
4_389,0.037184
4_390,0.036476
4_391,0.045351
4_392,0.048858
4_393,0.060504
4_394,0.05809
4_395,0.048846
4_396,0.759848
4_397,0.911142
4_398,0.049846
4_399,0.045941
4_400,0.052278
4_401,0.049057
4_402,0.050016
4_403,0.765947
4_404,0.892076
4_405,0.093641
4_406,0.075475
4_407,0.080252
4_408,0.754022
4_409,0.848651
4_410,0.720712
4_411,0.855215
4_412,0.067166
4_413,0.054206
4_414,0.063614
4_415,0.055725
4_416,0.061128
4_417,0.028421
4_418,0.025148
4_419,0.010918
4_420,0.04554
4_421,0.047424
4_422,0.05756
4_423,0.050932
4_424,0.047541
4_425,0.743266
4_426,0.890798
4_427,0.037882
4_428,0.035938
4_429,0.041141
4_430,0.040176
4_431,0.057055
4_432,0.048207
4_433,0.042042
4_434,0.737457
4_435,0.891475
4_436,0.054816
4_437,0.055365
4_438,0.057467
4_439,0.041552
4_440,0.722735
4_441,0.856571
4_442,0.050333
4_443,0.03796
4_444,0.043812
4_445,0.045006
4_446,0.041835
4_447,0.030754
4_448,0.016543
4_449,0.009399
4_450,0.010433
4_451,0.012693
4_452,0.010515
4_453,0.017464
4_454,0.009409
4_455,0.003969
4_456,0.003828
4_457,0.038075
4_458,0.037487
4_459,0.04779
4_460,0.046149
4_461,0.040193
4_462,0.731873
4_463,0.882033
4_464,0.036733
4_465,0.038529
4_466,0.044328
4_467,0.047687
4_468,0.040861
4_469,0.713056
4_470,0.871851
4_471,0.026637
4_472,0.028405
4_473,0.029943
4_474,0.03273
4_475,0.026769
4_476,0.0191
4_477,0.011168
4_478,0.005963
4_479,0.000463
4_480,0.000421
4_481,0.00053
4_482,0.007073
4_483,0.013996
4_484,0.005
4_485,0.006184
4_486,0.000865
4_487,0.001026
4_488,0.00758
4_489,0.009742
4_490,0.007582
4_491,0.017515
4_492,0.009454
4_493,0.004213
4_494,0.006211
4_495,0.000839
4_496,0.007059
4_497,0.009409
4_498,0.00693
4_499,0.009243
4_500,0.000673
4_501,0.034546
4_502,0.035243
4_503,0.043771
4_504,0.043977
4_505,0.035697
4_506,0.739053
4_507,0.885601
4_508,0.027893
4_509,0.024631
4_510,0.030775
4_511,0.030173
4_512,0.024796
4_513,0.013642
4_514,0.010447
4_515,0.013693
4_516,0.008904
4_517,0.003348
4_518,0.004467
4_519,0.013161
4_520,0.013364
4_521,0.013154
4_522,0.013374
4_523,0.010075
4_524,0.004203
4_525,0.035966
4_526,0.035212
4_527,0.049981
4_528,0.049365
4_529,0.057904
4_530,0.759589
4_531,0.885845
4_532,0.095224
4_533,0.0742
4_534,0.755062
4_535,0.828001
4_536,0.7036
4_537,0.837681
4_538,0.09704
4_539,0.049294
4_540,0.057147
4_541,0.055979
4_542,0.065137
4_543,0.054612
4_544,0.764952
4_545,0.211513
4_546,0.845304
4_547,0.056495
4_548,0.040424
4_549,0.057551
4_550,0.047107
4_551,0.05381
4_552,0.041102
4_553,0.038249
4_554,0.734826
4_555,0.889991
4_556,0.026127
4_557,0.024478
4_558,0.031482
4_559,0.030431
4_560,0.029432
4_561,0.026779
4_562,0.012986
4_563,0.006891
4_564,0.008884
4_565,0.003319
4_566,0.005479
4_567,0
4_568,0.035553
4_569,0.033888
4_570,0.045854
4_571,0.043435
4_572,0.039472
4_573,0.7404
4_574,0.893378
4_575,0.02828
4_576,0.023883
4_577,0.031803
4_578,0.030527
4_579,0.028562
4_580,0.01899
4_581,0.013649
4_582,0.000528
4_583,0.000699
4_584,0.000876
4_585,0.000918
4_586,0.036167
4_587,0.037931
4_588,0.051621
