Id,Score
4_134,0.0980150307489201
4_135,0.09377708182335133
4_136,0.08927517324183103
4_137,0.08430971471663079
4_138,0.07894203573766544
4_139,0.07353416755059843
4_140,0.06863972415969048
4_141,0.06480765518623909
4_142,0.06239290604014888
4_143,0.061496031805681445
4_144,0.062047782539443715
4_145,0.06398993004952157
4_146,0.06743693974739635
4_147,0.07272067013117009
4_148,0.08026935919366489
4_149,0.09036311376574258
4_150,0.10287858720936466
4_151,0.1171603113424707
4_152,0.13210349367033228
4_153,0.14642338063202123
4_154,0.1589914447335581
4_155,0.16908710080314068
4_156,0.1764747151778395
4_157,0.18130404722545587
4_158,0.18391251273914105
4_159,0.18462543414490926
4_160,0.18363368012850315
4_161,0.1809887856235427
4_162,0.17670353488093157
4_163,0.17090393091924716
4_164,0.16395000559245676
4_165,0.15645663377856503
4_166,0.14918011451240237
4_167,0.1428274647174248
4_168,0.13787007952214644
4_169,0.13444152806026405
4_170,0.13235185386489123
4_171,0.1311725372182389
4_172,0.13033389379514596
4_173,0.12918678450208348
4_174,0.12703027833250655
4_175,0.12315113414142194
4_176,0.1169260701118265
4_177,0.10799323421930425
4_178,0.09643278762092812
4_179,0.08285247820008769
4_180,0.06829553157610216
4_181,0.05398502540129895
4_182,0.041004830348626606
4_183,0.030057874127502566
4_184,0.02139068844029193
4_185,0.014878272804646521
4_186,0.010194566036912244
4_187,0.0069750215754865045
4_188,0.004922911912491083
4_189,0.003844384222264496
4_190,0.0036425751130627015
4_191,0.0042966670156982766
4_192,0.005846086373548889
4_193,0.008376571881350598
4_194,0.012002938265346562
4_195,0.016815961944024165
4_196,0.022804532144990904
4_197,0.029769139470421098
4_198,0.037285255949544356
4_199,0.04475882530951837
4_200,0.051565973499327
4_201,0.057220097232433535
4_202,0.061484903171907336
4_203,0.06439420281725883
4_204,0.06618773042792817
4_205,0.06721844503969171
4_206,0.06788258518141707
4_207,0.06858865382582405
4_208,0.06974191641026622
4_209,0.07170352802591139
4_210,0.07470796840902513
4_211,0.07876123933060956
4_212,0.08359016279496076
4_213,0.08868002036565582
4_214,0.09341353868945412
4_215,0.09723100673738025
4_216,0.0997273251076099
4_217,0.1006469547036448
4_218,0.09980733037509454
4_219,0.09704126650120216
4_220,0.09222783439579153
4_221,0.08541888297813373
4_222,0.07699141475548718
4_223,0.06772085655390461
4_224,0.05869701606157785
4_225,0.0510827862822142
4_226,0.04579883211849283
4_227,0.04326767821167483
4_228,0.043321609119134304
4_229,0.04531382701266481
4_230,0.04837092483757582
4_231,0.05166842610092695
4_232,0.0546278974711863
4_233,0.056983157857209754
4_234,0.05874049585359542
4_235,0.06009235391745498
4_236,0.061336486544645574
4_237,0.06281093677934656
4_238,0.06483534114749165
4_239,0.06763075433608841
4_240,0.07123412506080738
4_241,0.07545019544007711
4_242,0.07987588067085831
4_243,0.0840109758293444
4_244,0.08739323109209148
4_245,0.08968952159416116
4_246,0.09069681448627466
4_247,0.09027235181171425
4_248,0.08826350762324234
4_249,0.08450383211870664
4_250,0.07889265919730991
4_251,0.07151566953823726
4_252,0.06272870956265034
4_253,0.053144418271644574
4_254,0.043518682992180174
4_255,0.03459015897455457
4_256,0.02694724333705821
4_257,0.02095965415414998
4_258,0.01677972253975084
4_259,0.01438220304670636
4_260,0.01362243353951212
4_261,0.014301203662506007
4_262,0.01622277938568821
4_263,0.019222951589384484
4_264,0.023148638156325202
4_265,0.027799935007724028
4_266,0.03287544750935523
4_267,0.03797397361849641
4_268,0.042663220891064446
4_269,0.046585317312949716
4_270,0.049534032853928094
4_271,0.05146192722914674
4_272,0.05241857523747733
4_273,0.05245983164127988
4_274,0.05158503751077161
4_275,0.049738314797160885
4_276,0.04687417252623087
4_277,0.043049984699901137
4_278,0.038486692577717904
4_279,0.03355176612863906
4_280,0.028664808224508273
4_281,0.024174668253519972
4_282,0.020277278326664126
4_283,0.017011495571866164
4_284,0.014318005646130597
4_285,0.012109201837858147
4_286,0.010308040858663298
4_287,0.008849097612007329
4_288,0.007664383341732923
4_289,0.006677869639356237
4_290,0.005815857489754696
4_291,0.005022609477527155
4_292,0.004271833955378886
4_293,0.0035695610869904072
4_294,0.0029611813569270905
4_295,0.002532334130383151
4_296,0.0024175363688453792
4_297,0.002803198543384054
4_298,0.003935218087262778
4_299,0.006130012893658671
4_300,0.009781977991224888
4_301,0.015332151695477431
4_302,0.023166684782649792
4_303,0.03344760581666101
4_304,0.04594078156325538
4_305,0.05994511676319546
4_306,0.0743973197629088
4_307,0.08813224197189803
4_308,0.10018085214237589
4_309,0.10996994034499988
4_310,0.1173545261724737
4_311,0.12250855201001228
4_312,0.12576280753411748
4_313,0.1274646738003889
4_314,0.12789889620766567
4_315,0.12726710140834943
4_316,0.12570794491019593
4_317,0.12333302783215246
4_318,0.12026133655447623
4_319,0.11663832347809538
4_320,0.1126506458209026
4_321,0.10852237975313163
4_322,0.10450622590661289
4_323,0.10084668845755992
4_324,0.09772519411816402
4_325,0.09520384697184536
4_326,0.09319310811393666
4_327,0.09146335436022011
4_328,0.0896939089801777
4_329,0.08755452025371899
4_330,0.08479545548795153
4_331,0.08133844060232434
4_332,0.0773479104125891
4_333,0.07326228852204815
4_334,0.06975798749767058
4_335,0.06762476346705201
4_336,0.06756585070094956
4_337,0.06997196188010034
4_338,0.07476711030120825
4_339,0.08140889984751119
4_340,0.0890626091649288
4_341,0.09687074533839707
4_342,0.10418670578491548
4_343,0.11067091127943889
4_344,0.11623822570848846
4_345,0.12092890184397712
4_346,0.12479867231661047
4_347,0.12787864438911842
4_348,0.130198842219485
4_349,0.13182376251222858
4_350,0.13286601912333654
4_351,0.13346361203004556
4_352,0.13373814390851396
4_353,0.13375218215458648
4_354,0.13347582375109399
4_355,0.13276731192180308
4_356,0.13137136430169627
4_357,0.12895188107133157
4_358,0.12516707987227452
4_359,0.11976803438697281
4_360,0.11270321348099231
4_361,0.10418314184250431
4_362,0.09470257625812309
4_363,0.0850267690090247
4_364,0.07614556406518344
4_365,0.06916969184452489
4_366,0.06513087710125808
4_367,0.06471439449787944
4_368,0.06801504344772381
4_369,0.074464411434039
4_370,0.08301213530728745
4_371,0.09250873665111763
4_372,0.10210642412227175
4_373,0.11147114526158561
4_374,0.12070583828079226
4_375,0.13005754259862082
4_376,0.139603510731261
4_377,0.14909499547625144
4_378,0.15803398544002403
4_379,0.16590166381795352
4_380,0.17239154026544018
4_381,0.17751055636760205
4_382,0.18151825502438804
4_383,0.18476501155088554
4_384,0.18753619358851883
4_385,0.1899707421005696
4_386,0.19208230918786223
4_387,0.19383470978978576
4_388,0.1952139014308606
4_389,0.19625827168009152
4_390,0.1970391071235616
4_391,0.1976215317756157
4_392,0.19802367405944124
4_393,0.19819850205512335
4_394,0.19803351735108632
4_395,0.1973668927510148
4_396,0.19602372469146256
4_397,0.19386924921071677
4_398,0.19086769902352219
4_399,0.18710942897764204
4_400,0.1827820406425186
4_401,0.1780913754185006
4_402,0.17317402736490906
4_403,0.1680560131190114
4_404,0.16267656642088904
4_405,0.1569675414127999
4_406,0.1509455425258641
4_407,0.14478597718526737
4_408,0.13885580311263396
4_409,0.13368557176240375
4_410,0.1298712168255963
4_411,0.12791755864941004
4_412,0.12807791686319628
4_413,0.13023395256344333
4_414,0.13387856707524293
4_415,0.1382109037127097
4_416,0.1423087624499987
4_417,0.14531801399357075
4_418,0.1466057919493193
4_419,0.14584580235110362
4_420,0.14307932670383766
4_421,0.13874520179608751
4_422,0.13366947111515487
4_423,0.1289758415744092
4_424,0.12591779915461804
4_425,0.12566188674262838
4_426,0.12906615900019663
4_427,0.136475236830025
4_428,0.14755403342845336
4_429,0.16124135650488922
4_430,0.17590885376283155
4_431,0.18974234936168585
4_432,0.20121108411381852
4_433,0.20940928207722578
4_434,0.21413691827416215
4_435,0.21573465486041915
4_436,0.2148227159241205
4_437,0.21204810546955405
4_438,0.20792331992618152
4_439,0.20272197610060225
4_440,0.19643677606926874
4_441,0.18879745372884726
4_442,0.17936185224605763
4_443,0.16767794757996488
4_444,0.15350539757260656
4_445,0.13702611560597477
4_446,0.11897720729387287
4_447,0.10059353699791375
4_448,0.08333633435268682
4_449,0.06851544526836467
4_450,0.056982205132940715
4_451,0.04904937269581258
4_452,0.04464248491395582
4_453,0.04355812451719706
4_454,0.04565090030817945
4_455,0.05084770195945229
4_456,0.05899920110501231
4_457,0.06967814030445547
4_458,0.08207238029438371
4_459,0.09505916530303678
4_460,0.10745188323453651
4_461,0.11829291123377852
4_462,0.12706297318586296
4_463,0.13369773745966
4_464,0.13845418664440545
4_465,0.14171049370616454
4_466,0.14379370318453405
4_467,0.14488194097498414
4_468,0.14495997434703087
4_469,0.14380687635156375
4_470,0.1410113080152484
4_471,0.1360425869369845
4_472,0.12840308265404324
4_473,0.11784435364728582
4_474,0.10456392435018586
4_475,0.0892846045786843
4_476,0.07314127229405228
4_477,0.05740900143916323
4_478,0.043188652224463414
4_479,0.0311865646616692
4_480,0.021660242594253854
4_481,0.014509520110192539
4_482,0.009429600003240913
4_483,0.006045444799709488
4_484,0.003990326496973097
4_485,0.0029350520436818746
4_486,0.002593165950912886
4_487,0.0027205500503820106
4_488,0.003119205918934356
4_489,0.0036377299890981473
4_490,0.0041776697475440746
4_491,0.0046976111198371775
4_492,0.005215977303742877
4_493,0.00581766657892278
4_494,0.006656077122694043
4_495,0.007948991440115703
4_496,0.009952303489551303
4_497,0.012902689770056408
4_498,0.016929825423188275
4_499,0.021968872440044616
4_500,0.027719194913739125
4_501,0.03368557429548434
4_502,0.03930078316239182
4_503,0.04407475622973737
4_504,0.047705493753829084
4_505,0.05010151267427846
4_506,0.05131945127720234
4_507,0.05146285538236824
4_508,0.05059821915076552
4_509,0.04873208291312149
4_510,0.045857998202427294
4_511,0.04204943689566991
4_512,0.037548948347535895
4_513,0.03279475287562527
4_514,0.02835599900689464
4_515,0.024782293824216168
4_516,0.022450655714508026
4_517,0.02147836893373495
4_518,0.021759159441157413
4_519,0.023099231382116656
4_520,0.02537702526763225
4_521,0.028640394379168457
4_522,0.033083390461704845
4_523,0.038911859502342855
4_524,0.04616634840548402
4_525,0.05460227001531056
4_526,0.06369854025183427
4_527,0.07279459606383461
4_528,0.0812837900415526
4_529,0.0887584582208277
4_530,0.09505128717677667
4_531,0.10018336833119144
4_532,0.10427640515289933
4_533,0.10748287717798599
4_534,0.10994965456548865
4_535,0.11180773785275118
4_536,0.11317282676706752
4_537,0.11414705238799075
4_538,0.11482254690319192
4_539,0.1152749845100734
4_540,0.11555795862179823
4_541,0.11568829576267778
4_542,0.11563782763028252
4_543,0.11533104387209579
4_544,0.11466022389958
4_545,0.11352386542380502
4_546,0.11187961720729657
4_547,0.10979686241663449
4_548,0.107463372899745
4_549,0.10513004294524854
4_550,0.10300332606489761
4_551,0.10113062804078167
4_552,0.09933709557931086
4_553,0.09724192267222637
4_554,0.09435406820714143
4_555,0.09021762284016065
4_556,0.08455982681378217
4_557,0.07739539765769643
4_558,0.0690435980670487
4_559,0.06006120892022868
4_560,0.05112664377314536
4_561,0.042929255605903736
4_562,0.03609386720445439
4_563,0.031128050645355537
4_564,0.0283726006169816
4_565,0.0279397726925809
4_566,0.029667775981046956
4_567,0.03312401967839563
4_568,0.03767679168609921
4_569,0.042625475593638135
4_570,0.04734002824205425
4_571,0.05136544887828259
4_572,0.05444717311252915
4_573,0.056489196872961375
4_574,0.05746386449954349
4_575,0.05732996732432121
4_576,0.056000319721290125
4_577,0.05338585515192477
4_578,0.049509001704310156
4_579,0.04464275464182088
4_580,0.03940220994831804
4_581,0.034715229616718905
4_582,0.0316629098889677
4_583,0.031229005816134307
4_584,0.03407276929799945
4_585,0.04041392363156929
4_586,0.05007682490268479
4_587,0.06265131225297128
4_588,0.07768184912068066
4_589,0.09478727440115109
4_590,0.11365460964302784
4_591,0.13391741123998294
4_592,0.1549940950914909
4_593,0.17600481587561673
4_594,0.19582989666299383
4_595,0.21332270579876986
4_596,0.22755093493322417
4_597,0.2379500425294314
4_598,0.2443025077254189
4_599,0.24657948557629975
4_600,0.24475857096332776
4_601,0.2387586294906772
4_602,0.22852909985351286
4_603,0.21423857168327895
4_604,0.1964177946520015
4_605,0.1759546210762025
4_606,0.153938961153276
4_607,0.13145491555911037
4_608,0.10944958596649092
4_609,0.08871283115890344
4_610,0.06992143429504273
4_611,0.05367042226493624
4_612,0.04045484196531531
4_613,0.03063701094724308
4_614,0.02444475450629845
4_615,0.02201106262113088
4_616,0.023403550220437833
4_617,0.02858651426167126
4_618,0.037302893053695614
4_619,0.048953713630171876
4_620,0.06256366850337607
4_621,0.07691402492440641
4_622,0.09078962422381323
4_623,0.10323174674165006
4_624,0.11367203068554985
4_625,0.12191669580938924
4_626,0.12802160062234813
4_627,0.13215739307996097
4_628,0.13449503801797194
4_629,0.13513801832044506
4_630,0.1340888452294738
4_631,0.13125902089735775
4_632,0.12651810737370847
4_633,0.1197809845515909
4_634,0.11110908541298285
4_635,0.10081885542351082
4_636,0.08956772441357018
4_637,0.07838196708332566
4_638,0.06859048140022136
4_639,0.06162511577057461
4_640,0.058762779998654396
4_641,0.060900592875860124
4_642,0.06848012183205726
4_643,0.0815660664700655
4_644,0.09999849488855046
4_645,0.12348738505075034
4_646,0.15156560233738267
4_647,0.1834271330832748
4_648,0.21777171987097083
4_649,0.2528050622182187
4_650,0.28643778843893086
4_651,0.3166537641917585
4_652,0.3418672898035146
4_653,0.36115752295929343
4_654,0.37424764266217064
4_655,0.38126632885187467
4_656,0.3824015768657195
4_657,0.37763794334379475
4_658,0.3667366465893657
4_659,0.3495058018953013
4_660,0.3262545318654154
4_661,0.29818165159831694
4_662,0.2674748990200029
4_663,0.23699173109154636
4_664,0.20965404932863219
4_665,0.18779119079105558
4_666,0.17272077678064712
4_667,0.1646622917418793
4_668,0.16293128846515914
4_669,0.16624570833799593
4_670,0.17301169933116797
4_671,0.1815599222694276
4_672,0.1903451184762762
4_673,0.19812058469070723
4_674,0.204045766579395
4_675,0.20769249658876504
4_676,0.20894355480650964
4_677,0.20787669773543097
4_678,0.20468326886094343
4_679,0.19967909222853145
4_680,0.19334311949720576
4_681,0.18631615500356383
4_682,0.17930257514637782
4_683,0.17289593416942214
4_684,0.16740717066450259
4_685,0.16278163485987038
4_686,0.15864575896473843
4_687,0.15445154144268783
4_688,0.14966246796928293
4_689,0.14389864846231376
4_690,0.13700586056294037
4_691,0.12903377140463393
4_692,0.12015387924190671
4_693,0.110564429333827
4_694,0.10042980431586843
4_695,0.08987802563368197
4_696,0.07903892389858895
4_697,0.06809700420101379
4_698,0.057322693138359006
4_699,0.047068290509260445
4_700,0.03772581958374981
4_701,0.029654661072609063
4_702,0.023112267028379905
4_703,0.018212584956785106
4_704,0.014940748946381392
4_705,0.013207749830163498
4_706,0.01291861708099209
4_707,0.014024331524353471
4_708,0.0165358188380255
4_709,0.020492788169831046
4_710,0.02588550986137623
4_711,0.03255800922133916
4_712,0.040134204701016245
4_713,0.048023093872065686
4_714,0.05553151436056707
4_715,0.06203138720529518
4_716,0.06711389919584863
4_717,0.07064135915675507
4_718,0.0726834980491426
4_719,0.07337951257958028
4_720,0.07280603162599865
4_721,0.07091996984154406
4_722,0.06760654465671613
4_723,0.06280774685870624
4_724,0.05667090629479657
4_725,0.049629199050278426
4_726,0.04237544754984263
4_727,0.03572450067813231
4_728,0.0304447443366775
4_729,0.02713554000314382
4_730,0.026201662061624997
4_731,0.02789196119056483
4_732,0.032324168614237904
4_733,0.039441663806472446
4_734,0.048922878529083426
4_735,0.060134995049139106
4_736,0.07221259459653877
4_737,0.08425264642282713
4_738,0.09553093974770499
4_739,0.10562167588465328
4_740,0.11438964697482172
4_741,0.12190057803852601
4_742,0.12833649946184678
4_743,0.13394274882060436
4_744,0.13898881097722643
4_745,0.14371196646036113
4_746,0.14824825736829503
4_747,0.15258835520282651
4_748,0.15659402244619422
4_749,0.16007364588397782
4_750,0.16288251831242404
4_751,0.16498720694469635
4_752,0.16647298160058507
4_753,0.16749818998022076
4_754,0.16822210264081855
4_755,0.16874490924058044
4_756,0.16907288598520392
4_757,0.16910740043877906
4_758,0.16864997710143845
4_759,0.1674236301558626
4_760,0.16513089322066082
4_761,0.16153918571224452
4_762,0.15658159916663061
4_763,0.15040073828513112
4_764,0.1432881861193473
4_765,0.1355170802611221
4_766,0.12715853324721563
4_767,0.11800994585533835
4_768,0.1077240970201395
4_769,0.096095674415116
4_770,0.08335780575906548
4_771,0.0703027979864354
4_772,0.05814302629385029
4_773,0.04817564860751483
4_774,0.041418246100761856
4_775,0.03837051421068311
4_776,0.03895814285609866
4_777,0.04261864679405015
4_778,0.048451317910593344
4_779,0.055394811258733224
4_780,0.062404110574885346
4_781,0.06861496110791251
4_782,0.07345459624269578
4_783,0.07665839287888125
4_784,0.0781931561314898
4_785,0.07813600331045598
4_786,0.0765938727504424
4_787,0.073695673322708
4_788,0.06965851349608355
4_789,0.0648591166291861
4_790,0.05983950313234754
4_791,0.055220015579870406
4_792,0.05154839115152505
4_793,0.04916657289772561
4_794,0.04817476744625132
4_795,0.04850655031450406
4_796,0.05008083633471512
4_797,0.05293669962619279
4_798,0.05727664067459152
4_799,0.06338421268831491
4_800,0.07145201511708492
4_801,0.08140530783540771
4_802,0.09281477600719344
4_803,0.10495141349633967
4_804,0.11695870822355296
4_805,0.12806407927700006
4_806,0.13772522305762563
4_807,0.14566954765987036
4_808,0.15183595889439236
4_809,0.15628089061763095
4_810,0.15908883834349818
4_811,0.160315998272321
4_812,0.15995868508795694
4_813,0.1579570994947536
4_814,0.15423460687194526
4_815,0.1487637981395474
4_816,0.1416252703836346
4_817,0.1330371198731343
4_818,0.12334353581812842
4_819,0.11298811675503699
4_820,0.10249298689098126
4_821,0.09243323996662267
4_822,0.08338219709197098
4_823,0.07581131944026778
4_824,0.06998214367925397
4_825,0.06588652136294279
4_826,0.06327571000855253
4_827,0.06176102852830903
4_828,0.06093168630455976
4_829,0.060436953768567885
4_830,0.06001561103288612
4_831,0.05949217439271646
4_832,0.05876269025104066
4_833,0.05779407366569623
4_834,0.056627798561819986
4_835,0.05537931065501923
4_836,0.05421238176523794
4_837,0.05329548819708175
4_838,0.05274676074236212
4_839,0.05259772511253048
4_840,0.05279109317761491
4_841,0.05321450283110881
4_842,0.053750910694733776
4_843,0.054321964705619175
4_844,0.05491125862960651
4_845,0.05556579419474326
4_846,0.056381770320789955
4_847,0.0574781098781654
4_848,0.058958923424608435
4_849,0.06087035191337076
4_850,0.06316668545653344
4_851,0.06570556137048408
4_852,0.06827378132702312
4_853,0.07063685103218022
4_854,0.07257942917558906
4_855,0.07392901099596846
4_856,0.07455075027076243
4_857,0.074351918442434
4_858,0.07332070123900905
4_859,0.0716179115691646
4_860,0.06968786749812717
4_861,0.06830567114266074
4_862,0.06847045369677254
4_863,0.07112048333300422
4_864,0.07676374622139713
4_865,0.08520052092190664
4_866,0.09550572725024753
4_867,0.10629212999738248
4_868,0.11613777762975688
4_869,0.12395425171554246
4_870,0.12914088758521144
4_871,0.13150510391609696
4_872,0.13106088307661065
4_873,0.12787785240417043
4_874,0.12208097613524006
4_875,0.11400333886194126
4_876,0.10437283927014682
4_877,0.09438940829061669
4_878,0.08558417198751923
4_879,0.07947990850250598
4_880,0.07716945378486867
4_881,0.07900168937031837
4_882,0.08449601963842159
4_883,0.09251374844488726
4_884,0.10160028317657169
4_885,0.11035019821214727
4_886,0.11767248995446647
4_887,0.12289051254107036
4_888,0.1256843910562075
4_889,0.12596457494015742
4_890,0.1237674281471773
4_891,0.11925621832168871
4_892,0.11283039181805193
4_893,0.10525786228403276
4_894,0.09772623784280064
4_895,0.09171213300620039
4_896,0.08866337224857507
4_897,0.0895896419833857
4_898,0.09471977667846555
4_899,0.10338541127648397
4_900,0.1141972587711511
4_901,0.125444345459699
4_902,0.13555613945029915
4_903,0.14342174579149616
4_904,0.14846735504592634
4_905,0.15050948510165776
4_906,0.14951469102639167
4_907,0.14542032345280562
4_908,0.1381180070664312
4_909,0.12758989958209166
4_910,0.11411651612790338
4_911,0.09842179601989438
4_912,0.08165504111716337
4_913,0.06519665280742215
4_914,0.050349489310887424
4_915,0.03806676307473665
4_916,0.028815564081573982
4_917,0.022622609498631957
4_918,0.01924261419686566
4_919,0.018343065867883406
4_920,0.019617259367466073
4_921,0.022795682399740544
4_922,0.027589889057534244
4_923,0.0336322567165963
4_924,0.040465713340540825
4_925,0.04758496480005492
4_926,0.05451025112109717
4_927,0.060844916726795845
4_928,0.06631732798984454
4_929,0.07079455904020694
4_930,0.0742803995890428
4_931,0.07688797758325755
4_932,0.07879224380776793
4_933,0.08015810850779137
4_934,0.0810748585723666
4_935,0.08150512397336857
4_936,0.08125150805496759
4_937,0.07994681214252645
4_938,0.07708747646121933
4_939,0.07215565960814604
4_940,0.0648240323714529
4_941,0.05520249129696899
4_942,0.04399023650192007
4_943,0.032422309965007834
4_944,0.022007436396043037
4_945,0.014173962807976968
4_946,0.00998261780040854
5_0,0.008882812092768986
5_1,0.013670581621498985
5_2,0.022988869293514753
5_3,0.03620400763624649
5_4,0.05219986309601833
5_5,0.06943208348480434
5_6,0.08619107501324647
5_7,0.10097069821385404
5_8,0.11277773642597558
5_9,0.12124297751847371
5_10,0.12653147795516403
5_11,0.12913261592630298
5_12,0.12965380401612578
5_13,0.12868043202076662
5_14,0.12671022615512254
5_15,0.12411182557993465
5_16,0.12107103084684603
5_17,0.11753656147312648
5_18,0.11322307586746183
5_19,0.10772108031165566
5_20,0.10071415226159076
5_21,0.09222852493651687
5_22,0.08277211559248407
5_23,0.07326753460203377
5_24,0.0647763432250466
5_25,0.058142916212654695
5_26,0.0537351618480473
5_27,0.05140006031652723
5_28,0.05061706481172682
5_29,0.05074031176273883
5_30,0.051197288628229747
5_31,0.05157421037169637
5_32,0.05159590726934225
5_33,0.05105516536178697
5_34,0.0497575470144748
5_35,0.0475191024837229
5_36,0.044232871220213285
5_37,0.03996025211866729
5_38,0.03501179350375108
5_39,0.02995051794827411
5_40,0.02550941568100169
5_41,0.022444005329548152
5_42,0.021368115492158318
5_43,0.02261865278886738
5_44,0.02617524374317864
5_45,0.031648317367921196
5_46,0.038344324654012975
5_47,0.04540675583649027
5_48,0.05200497013327142
5_49,0.057503405938525765
5_50,0.06155260213059367
5_51,0.06406926965884994
5_52,0.06513423028602701
5_53,0.06487083801184429
5_54,0.06335976466351159
5_55,0.06062278933089258
5_56,0.05666616395706427
5_57,0.05155534313873352
5_58,0.045480004831239464
5_59,0.03877212296094925
5_60,0.03186266742970854
5_61,0.025187887907337673
5_62,0.019098294700621327
5_63,0.013807725400763136
5_64,0.00940525016643401
5_65,0.005902113471247145
5_66,0.003276559629184532
5_67,0.0014910276022737264
5_68,0.0004937228924243736
5_69,0.00021869728704387344
5_70,0.0006008944241102383
5_71,0.0015989151286480954
5_72,0.0032140796206967686
5_73,0.005495691811913273
5_74,0.008530436925635865
5_75,0.012404155523663507
5_76,0.017141145409084138
5_77,0.02263330076304079
5_78,0.028598048386738347
5_79,0.034600549144682406
5_80,0.0401498171573058
5_81,0.04482684764371584
5_82,0.048386372193485364
5_83,0.05078671638425706
5_84,0.05214342460426408
5_85,0.052649184823443294
5_86,0.0525049371075625
5_87,0.05189402706713521
5_88,0.0509994567127047
5_89,0.05003794361774078
5_90,0.049277499309480194
5_91,0.049009406475134826
5_92,0.04947412164763034
5_93,0.05076633629919345
5_94,0.052776193348605345
5_95,0.055204916993625106
5_96,0.05765410070089195
5_97,0.05974550488208762
5_98,0.06120506281355414
5_99,0.06187902645186835
5_100,0.061688517762224226
5_101,0.06057956555246852
5_102,0.05850703254734143
5_103,0.05549015126153722
5_104,0.051717008950364976
5_105,0.04765090298693181
5_106,0.044067201761911035
5_107,0.04196054279962505
5_108,0.0423145544331722
5_109,0.0457980603232855
5_110,0.05250311519299463
5_111,0.061848598530758914
5_112,0.07270966397854664
5_113,0.08372086715524267
5_114,0.09363578684709238
5_115,0.10158473526151753
5_116,0.10714344217096601
5_117,0.11021628453715844
5_118,0.11083338240418714
5_119,0.10898337012838834
5_120,0.10458610205852976
5_121,0.09762528474086903
5_122,0.08836852704338617
5_123,0.07755158646840274
5_124,0.06639250615648326
5_125,0.05638239656211016
5_126,0.04890211854072023
5_127,0.044828959465976474
5_128,0.04429497425561935
5_129,0.046707877480569926
5_130,0.05100659246241112
5_131,0.05601811684736386
5_132,0.06076599237939718
5_133,0.064619047069795
5_134,0.06727245743568579
5_135,0.0686196254790775
5_136,0.06860669377433158
5_137,0.06714092513216649
5_138,0.06409899845555994
5_139,0.0594134350030704
5_140,0.05319415899537976
5_141,0.04580137706820722
5_142,0.03781776038760033
5_143,0.02991745189651632
5_144,0.022697569936277157
5_145,0.016548227991033705
5_146,0.011618753952154852
5_147,0.007866507946003753
5_148,0.005140670822383105
5_149,0.00325305830831011
5_150,0.0020202552613656356
5_151,0.0012828649151673198
5_152,0.0009259725708852307
5_153,0.0008964921290069637
5_154,0.0012228757789682666
5_155,0.0020340295940175176
5_156,0.00357523719572738
5_157,0.006239053252753786
5_158,0.010598675465943834
5_159,0.017418206874631085
5_160,0.027606650093289664
5_161,0.042092058012110634
5_162,0.0616170850931374
5_163,0.08649972811654005
5_164,0.11644394361547497
5_165,0.15049140341628497
5_166,0.18716385982925807
5_167,0.22475169589538013
5_168,0.26160853170072895
5_169,0.2963250693341776
5_170,0.3277289954268155
5_171,0.35481669635769775
5_172,0.3767289265388013
5_173,0.39280377098090485
5_174,0.40260391641079024
5_175,0.4058714502075769
5_176,0.4024398231940517
5_177,0.3922316677260175
5_178,0.375408330792741
5_179,0.3525720109986006
5_180,0.3248559107337849
5_181,0.29381723310188557
5_182,0.2611964950621718
5_183,0.2287092489211443
5_184,0.19793697680507114
5_185,0.17025030197268243
5_186,0.1466712878599948
5_187,0.12767316034238507
5_188,0.11304445850112743
5_189,0.10193669160661796
5_190,0.09314569531684744
5_191,0.0855241486917421
5_192,0.07837171918797571
5_193,0.07166088200745903
5_194,0.06601474031193517
5_195,0.06245700149165942
5_196,0.06199504722406948
5_197,0.0651871105194991
5_198,0.07184208711206966
5_199,0.08100010875023467
5_200,0.09117784108253481
5_201,0.10079726255110584
5_202,0.10857865269951536
5_203,0.1137459289868892
5_204,0.11600524982574598
5_205,0.11539264865363343
5_206,0.11214209135859737
5_207,0.10666246679935418
5_208,0.09960345803324265
5_209,0.09189328960576049
5_210,0.08464744435278854
5_211,0.07892179149692227
5_212,0.07541097671539863
5_213,0.07424178127679788
5_214,0.07498173522505584
5_215,0.07684899292577353
5_216,0.0790070848128835
5_217,0.08079184019296362
5_218,0.08178475702977898
5_219,0.08175875868229356
5_220,0.08058734456556745
5_221,0.07820671870866049
5_222,0.07465806364375278
5_223,0.07017080294301427
5_224,0.06520105425387926
5_225,0.06037368146279875
5_226,0.05631989076459829
5_227,0.0534897968917953
5_228,0.052025943107635135
5_229,0.051760183101811075
5_230,0.05231766522164553
5_231,0.05326428132919706
5_232,0.05421914829917192
5_233,0.05489680414400887
5_234,0.055085150296845416
5_235,0.05459835966023392
5_236,0.05324814124232448
5_237,0.050867623704763186
5_238,0.04738535472102409
5_239,0.042923666375590364
5_240,0.037861375389593346
5_241,0.03282194745504755
5_242,0.028564809902825283
5_243,0.025814258082143257
5_244,0.02507769477347658
5_245,0.026513581726631198
5_246,0.029888312863962055
5_247,0.03463657534502824
5_248,0.04000720741329212
5_249,0.04525107052911353
5_250,0.0497835398336499
5_251,0.05327412260787558
5_252,0.05563330395636082
5_253,0.056928510569671624
5_254,0.0572710876074196
5_255,0.05673949640573078
5_256,0.05536372310336538
5_257,0.053190210804798896
5_258,0.050393440641427235
5_259,0.04738331267292547
5_260,0.04483749583811514
5_261,0.043606256637143834
5_262,0.04448790722467328
